origin_code,origin_bank,origin_district,blood_group,origin_stock,alternative_code,alternative_bank,alternative_district,alternative_stock,predicted_stockout_probability,alternative_bbri,distance_km,decision_support_score,rank
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,A+,2.0,284016,"Dr. R.N.Cooper Hospital Blood Centre Vile Parle (W) Mumbai, ",Mumbai,63.0,0.0023961129649951517,14.675615212527966,13.88165,60.753761,1
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,A+,2.0,18044,Bandra Holly Family Hospital Society Blood Centre,Mumbai,44.0,0.003021159281376634,19.435123042505595,9.463063,60.194524,2
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,A+,2.0,18003,"Byl Nair Hospital, Blood Centre",Mumbai,53.0,0.0027496378990376747,26.94151486097795,1.342903,59.86839,3
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,A+,2.0,280757,Nh Srcc ChildrenS Hospital Blood Centre,Mumbai,17.0,0.005143229964631118,26.500279642058167,0.910436,59.611789,4
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,A+,2.0,18031,"L.T.M.G., Municipal Hospital Blood Centre",Mumbai,44.0,0.003021159281376634,23.6366374118052,9.835665,59.304541,5
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,A-,0.0,18031,"L.T.M.G., Municipal Hospital Blood Centre",Mumbai,12.0,0.009912306469165452,23.6366374118052,9.835665,60.406991,1
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,A-,0.0,18044,Bandra Holly Family Hospital Society Blood Centre,Mumbai,4.0,0.026250628631133737,19.435123042505595,9.463063,59.759484,2
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,A-,0.0,284016,"Dr. R.N.Cooper Hospital Blood Centre Vile Parle (W) Mumbai, ",Mumbai,2.0,0.0388234288422918,14.675615212527966,13.88165,59.525663,3
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,A-,0.0,27154,"Sir, J.J. Group Hospital Blood Centre, Byculla Mumbai",Mumbai,5.0,0.021360763170671617,35.32997762863535,2.696184,57.746139,4
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,A-,0.0,18030,K.J.Somaiya Medical College And Hospital Blood Centre,Mumbai,5.0,0.061857594462570324,26.638702460850112,10.815823,57.389355,5
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,AB+,0.0,284016,"Dr. R.N.Cooper Hospital Blood Centre Vile Parle (W) Mumbai, ",Mumbai,19.0,0.006111726694063052,14.675615212527966,13.88165,60.381062,1
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,AB+,0.0,18003,"Byl Nair Hospital, Blood Centre",Mumbai,29.0,0.0031262062098285958,26.94151486097795,1.342903,59.842704,2
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,AB+,0.0,18044,Bandra Holly Family Hospital Society Blood Centre,Mumbai,20.0,0.015157421963897381,19.435123042505595,9.463063,59.808998,3
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,AB+,0.0,280757,Nh Srcc ChildrenS Hospital Blood Centre,Mumbai,11.0,0.011624202632069838,26.500279642058167,0.910436,59.473133,4
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,AB+,0.0,18031,"L.T.M.G., Municipal Hospital Blood Centre",Mumbai,29.0,0.003075129074872825,23.6366374118052,9.835665,59.372588,5
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,AB-,0.0,18044,Bandra Holly Family Hospital Society Blood Centre,Mumbai,4.0,0.02653202091683525,19.435123042505595,9.463063,60.374374,1
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,AB-,0.0,18003,"Byl Nair Hospital, Blood Centre",Mumbai,4.0,0.02802975252584817,26.94151486097795,1.342903,59.91834,2
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,AB-,0.0,18030,K.J.Somaiya Medical College And Hospital Blood Centre,Mumbai,2.0,0.0388234288422918,26.638702460850112,10.815823,57.852784,3
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,AB-,0.0,284016,"Dr. R.N.Cooper Hospital Blood Centre Vile Parle (W) Mumbai, ",Mumbai,1.0,0.14801153014035942,14.675615212527966,13.88165,56.810312,4
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,AB-,0.0,18189,Jupiter Hospital Blood Centre,Thane,2.0,0.0388234288422918,21.001118568232663,29.630638,56.471659,5
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,B-,0.0,18044,Bandra Holly Family Hospital Society Blood Centre,Mumbai,6.0,0.020580893788492004,19.435123042505595,9.463063,60.478016,1
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,B-,0.0,18031,"L.T.M.G., Municipal Hospital Blood Centre",Mumbai,10.0,0.025152969917551556,23.6366374118052,9.835665,60.2346,2
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,B-,0.0,280757,Nh Srcc ChildrenS Hospital Blood Centre,Mumbai,5.0,0.021360763170671617,26.500279642058167,0.910436,59.99562,3
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,B-,0.0,18003,"Byl Nair Hospital, Blood Centre",Mumbai,6.0,0.03186495678239311,26.94151486097795,1.342903,59.777324,4
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,B-,0.0,18030,K.J.Somaiya Medical College And Hospital Blood Centre,Mumbai,4.0,0.04361587258361168,26.638702460850112,10.815823,57.900623,5
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,O+,3.0,284016,"Dr. R.N.Cooper Hospital Blood Centre Vile Parle (W) Mumbai, ",Mumbai,178.0,0.0024292577745731506,14.675615212527966,13.88165,60.929486,1
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,O+,3.0,18044,Bandra Holly Family Hospital Society Blood Centre,Mumbai,57.0,0.00253228846801265,19.435123042505595,9.463063,60.036494,2
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,O+,3.0,18003,"Byl Nair Hospital, Blood Centre",Mumbai,79.0,0.0023990781855980367,26.94151486097795,1.342903,59.717172,3
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,O+,3.0,280757,Nh Srcc ChildrenS Hospital Blood Centre,Mumbai,27.0,0.002971762009028748,26.500279642058167,0.910436,59.622001,4
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,O+,3.0,18031,"L.T.M.G., Municipal Hospital Blood Centre",Mumbai,53.0,0.002960975766733255,23.6366374118052,9.835665,59.11835,5
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,O-,0.0,284016,"Dr. R.N.Cooper Hospital Blood Centre Vile Parle (W) Mumbai, ",Mumbai,14.0,0.006510045406368416,14.675615212527966,13.88165,62.643832,1
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,O-,0.0,18003,"Byl Nair Hospital, Blood Centre",Mumbai,16.0,0.00529856201780734,26.94151486097795,1.342903,62.263142,2
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,O-,0.0,18044,Bandra Holly Family Hospital Society Blood Centre,Mumbai,8.0,0.014017684409707437,19.435123042505595,9.463063,60.982273,3
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,O-,0.0,280757,Nh Srcc ChildrenS Hospital Blood Centre,Mumbai,8.0,0.010432478034274491,26.500279642058167,0.910436,60.799222,4
18001,"Jaslok Hospital And Research Centre, Blood Centre",Mumbai,O-,0.0,18030,K.J.Somaiya Medical College And Hospital Blood Centre,Mumbai,6.0,0.04611517517964596,26.638702460850112,10.815823,58.188382,5
18003,"Byl Nair Hospital, Blood Centre",Mumbai,A-,1.0,18031,"L.T.M.G., Municipal Hospital Blood Centre",Mumbai,12.0,0.009912306469165452,23.6366374118052,8.872536,60.535408,1
18003,"Byl Nair Hospital, Blood Centre",Mumbai,A-,1.0,18044,Bandra Holly Family Hospital Society Blood Centre,Mumbai,4.0,0.026250628631133737,19.435123042505595,9.000669,59.821137,2
18003,"Byl Nair Hospital, Blood Centre",Mumbai,A-,1.0,284016,"Dr. R.N.Cooper Hospital Blood Centre Vile Parle (W) Mumbai, ",Mumbai,2.0,0.0388234288422918,14.675615212527966,12.984332,59.645305,3
18003,"Byl Nair Hospital, Blood Centre",Mumbai,A-,1.0,27154,"Sir, J.J. Group Hospital Blood Centre, Byculla Mumbai",Mumbai,5.0,0.021360763170671617,35.32997762863535,1.751373,57.872114,4
18003,"Byl Nair Hospital, Blood Centre",Mumbai,A-,1.0,18030,K.J.Somaiya Medical College And Hospital Blood Centre,Mumbai,5.0,0.061857594462570324,26.638702460850112,9.794596,57.525519,5
18003,"Byl Nair Hospital, Blood Centre",Mumbai,AB-,4.0,18044,Bandra Holly Family Hospital Society Blood Centre,Mumbai,4.0,0.02653202091683525,19.435123042505595,9.000669,60.436026,1
18003,"Byl Nair Hospital, Blood Centre",Mumbai,AB-,4.0,18030,K.J.Somaiya Medical College And Hospital Blood Centre,Mumbai,2.0,0.0388234288422918,26.638702460850112,9.794596,57.988948,2
18003,"Byl Nair Hospital, Blood Centre",Mumbai,AB-,4.0,284016,"Dr. R.N.Cooper Hospital Blood Centre Vile Parle (W) Mumbai, ",Mumbai,1.0,0.14801153014035942,14.675615212527966,12.984332,56.929955,3
18003,"Byl Nair Hospital, Blood Centre",Mumbai,AB-,4.0,18189,Jupiter Hospital Blood Centre,Thane,2.0,0.0388234288422918,21.001118568232663,28.650964,56.602282,4
18003,"Byl Nair Hospital, Blood Centre",Mumbai,AB-,4.0,18025,"S. L. Raheja Hospital. Blood Centre, Mahim",Mumbai,3.0,0.03282234074590117,44.991610738255034,8.250907,54.970829,5
18004,Goodwill Social ClubS Amruta Blood Centre,Aurangabad,A-,1.0,18252,"Dean, Govt. Medical College Hospital Blood Centre Aurangabad",Aurangabad,2.0,0.0395959808549257,7.220357941834452,2.493893,62.515768,1
18004,Goodwill Social ClubS Amruta Blood Centre,Aurangabad,A-,1.0,284254,Blood Center District Hospital Aurangabad,Aurangabad,1.0,0.08910651802294296,29.815436241610737,7.24407,55.984503,2
18004,Goodwill Social ClubS Amruta Blood Centre,Aurangabad,A-,1.0,282668,Lokmanya Blood Centre,Aurangabad,1.0,0.08910651802294296,34.871364653243845,2.342105,55.626912,3
18004,Goodwill Social ClubS Amruta Blood Centre,Aurangabad,A-,1.0,18248,Noor Hospital Blood Centre,Jalna,3.0,0.02837554914303997,35.96276765739853,32.967579,53.125768,4
18004,Goodwill Social ClubS Amruta Blood Centre,Aurangabad,A-,1.0,280520,Mgm Medical College And Hospital Blood Centre,Aurangabad,1.0,0.08910651802294296,55.766219239373605,2.183131,51.469138,5
18004,Goodwill Social ClubS Amruta Blood Centre,Aurangabad,AB+,4.0,18252,"Dean, Govt. Medical College Hospital Blood Centre Aurangabad",Aurangabad,64.0,0.0025436098345911757,7.220357941834452,2.493893,64.23726,1
18004,Goodwill Social ClubS Amruta Blood Centre,Aurangabad,AB+,4.0,282668,Lokmanya Blood Centre,Aurangabad,11.0,0.012309886707529036,34.871364653243845,2.342105,57.590884,2
18004,Goodwill Social ClubS Amruta Blood Centre,Aurangabad,AB+,4.0,18223,Dattaji Bhale Blood Centre,Aurangabad,45.0,0.00259365686327441,40.2386278896346,1.789541,57.406403,3
18004,Goodwill Social ClubS Amruta Blood Centre,Aurangabad,AB+,4.0,284254,Blood Center District Hospital Aurangabad,Aurangabad,1.0,0.10750109017110132,29.815436241610737,7.24407,55.400345,4
18004,Goodwill Social ClubS Amruta Blood Centre,Aurangabad,AB+,4.0,18248,Noor Hospital Blood Centre,Jalna,18.0,0.005363100503186953,35.96276765739853,32.967579,53.580722,5
18004,Goodwill Social ClubS Amruta Blood Centre,Aurangabad,AB-,0.0,18252,"Dean, Govt. Medical College Hospital Blood Centre Aurangabad",Aurangabad,2.0,0.0395959808549257,7.220357941834452,2.493893,62.82673,1
18004,Goodwill Social ClubS Amruta Blood Centre,Aurangabad,AB-,0.0,282668,Lokmanya Blood Centre,Aurangabad,2.0,0.0388234288422918,34.871364653243845,2.342105,57.336081,2
18004,Goodwill Social ClubS Amruta Blood Centre,Aurangabad,AB-,0.0,284254,Blood Center District Hospital Aurangabad,Aurangabad,1.0,0.08910651802294296,29.815436241610737,7.24407,56.139984,3
18004,Goodwill Social ClubS Amruta Blood Centre,Aurangabad,AB-,0.0,18227,Jankalyan Blood Centre,Jalna,3.0,0.02837554914303997,24.203952274422072,56.957989,52.745253,4
18004,Goodwill Social ClubS Amruta Blood Centre,Aurangabad,AB-,0.0,18248,Noor Hospital Blood Centre,Jalna,1.0,0.08910651802294296,35.96276765739853,32.967579,51.480716,5
18004,Goodwill Social ClubS Amruta Blood Centre,Aurangabad,B-,0.0,18252,"Dean, Govt. Medical College Hospital Blood Centre Aurangabad",Aurangabad,11.0,0.044004185378638136,7.220357941834452,2.493893,64.215696,1
18004,Goodwill Social ClubS Amruta Blood Centre,Aurangabad,B-,0.0,284254,Blood Center District Hospital Aurangabad,Aurangabad,1.0,0.08910651802294296,29.815436241610737,7.24407,56.033591,2
18004,Goodwill Social ClubS Amruta Blood Centre,Aurangabad,B-,0.0,18223,Dattaji Bhale Blood Centre,Aurangabad,2.0,0.0684666086583727,40.2386278896346,1.789541,55.382439,3
18004,Goodwill Social ClubS Amruta Blood Centre,Aurangabad,B-,0.0,18227,Jankalyan Blood Centre,Jalna,8.0,0.013411034724951051,24.203952274422072,56.957989,53.751274,4
18004,Goodwill Social ClubS Amruta Blood Centre,Aurangabad,B-,0.0,280520,Mgm Medical College And Hospital Blood Centre,Aurangabad,2.0,0.0388234288422918,55.766219239373605,2.183131,52.965521,5
18004,Goodwill Social ClubS Amruta Blood Centre,Aurangabad,O+,4.0,18252,"Dean, Govt. Medical College Hospital Blood Centre Aurangabad",Aurangabad,113.0,0.0024081571883809187,7.220357941834452,2.493893,63.655979,1
18004,Goodwill Social ClubS Amruta Blood Centre,Aurangabad,O+,4.0,282668,Lokmanya Blood Centre,Aurangabad,107.0,0.0027914806167011986,34.871364653243845,2.342105,58.110268,2
18004,Goodwill Social ClubS Amruta Blood Centre,Aurangabad,O+,4.0,18223,Dattaji Bhale Blood Centre,Aurangabad,235.0,0.005018477539854171,40.2386278896346,1.789541,57.613001,3
18004,Goodwill Social ClubS Amruta Blood Centre,Aurangabad,O+,4.0,284254,Blood Center District Hospital Aurangabad,Aurangabad,1.0,0.13014668912970556,29.815436241610737,7.24407,54.82173,4
18004,Goodwill Social ClubS Amruta Blood Centre,Aurangabad,O+,4.0,18226,Lions Blood Centre,Aurangabad,91.0,0.0023173293130461076,58.232820107908935,1.334331,53.514427,5
18004,Goodwill Social ClubS Amruta Blood Centre,Aurangabad,O-,2.0,18252,"Dean, Govt. Medical College Hospital Blood Centre Aurangabad",Aurangabad,8.0,0.014017684409707437,7.220357941834452,2.493893,64.354449,1
18004,Goodwill Social ClubS Amruta Blood Centre,Aurangabad,O-,2.0,282668,Lokmanya Blood Centre,Aurangabad,3.0,0.029267615159796027,34.871364653243845,2.342105,57.537312,2
18004,Goodwill Social ClubS Amruta Blood Centre,Aurangabad,O-,2.0,284254,Blood Center District Hospital Aurangabad,Aurangabad,2.0,0.0388234288422918,29.815436241610737,7.24407,57.470821,3
18004,Goodwill Social ClubS Amruta Blood Centre,Aurangabad,O-,2.0,18248,Noor Hospital Blood Centre,Jalna,5.0,0.021360763170671617,35.96276765739853,32.967579,53.803676,4
18004,Goodwill Social ClubS Amruta Blood Centre,Aurangabad,O-,2.0,280520,Mgm Medical College And Hospital Blood Centre,Aurangabad,2.0,0.0395959808549257,55.766219239373605,2.183131,52.936143,5
18005,Breach Candy Hospital Trust Blood Centre,Mumbai,A-,1.0,18031,"L.T.M.G., Municipal Hospital Blood Centre",Mumbai,12.0,0.009912306469165452,23.6366374118052,10.095028,60.37241,1
18005,Breach Candy Hospital Trust Blood Centre,Mumbai,A-,1.0,18044,Bandra Holly Family Hospital Society Blood Centre,Mumbai,4.0,0.026250628631133737,19.435123042505595,9.483704,59.756732,2
18005,Breach Candy Hospital Trust Blood Centre,Mumbai,A-,1.0,284016,"Dr. R.N.Cooper Hospital Blood Centre Vile Parle (W) Mumbai, ",Mumbai,2.0,0.0388234288422918,14.675615212527966,14.094539,59.497277,3
18005,Breach Candy Hospital Trust Blood Centre,Mumbai,A-,1.0,27154,"Sir, J.J. Group Hospital Blood Centre, Byculla Mumbai",Mumbai,5.0,0.021360763170671617,35.32997762863535,3.272127,57.669347,4
18005,Breach Candy Hospital Trust Blood Centre,Mumbai,A-,1.0,18030,K.J.Somaiya Medical College And Hospital Blood Centre,Mumbai,5.0,0.061857594462570324,26.638702460850112,11.102864,57.351083,5
18005,Breach Candy Hospital Trust Blood Centre,Mumbai,AB-,1.0,18044,Bandra Holly Family Hospital Society Blood Centre,Mumbai,4.0,0.02653202091683525,19.435123042505595,9.483704,60.371622,1
18005,Breach Candy Hospital Trust Blood Centre,Mumbai,AB-,1.0,18003,"Byl Nair Hospital, Blood Centre",Mumbai,4.0,0.02802975252584817,26.94151486097795,1.89172,59.845165,2
18005,Breach Candy Hospital Trust Blood Centre,Mumbai,AB-,1.0,18030,K.J.Somaiya Medical College And Hospital Blood Centre,Mumbai,2.0,0.0388234288422918,26.638702460850112,11.102864,57.814512,3
18005,Breach Candy Hospital Trust Blood Centre,Mumbai,AB-,1.0,284016,"Dr. R.N.Cooper Hospital Blood Centre Vile Parle (W) Mumbai, ",Mumbai,1.0,0.14801153014035942,14.675615212527966,14.094539,56.781927,4
18005,Breach Candy Hospital Trust Blood Centre,Mumbai,AB-,1.0,18189,Jupiter Hospital Blood Centre,Thane,2.0,0.0388234288422918,21.001118568232663,29.872713,56.439382,5
18005,Breach Candy Hospital Trust Blood Centre,Mumbai,B-,1.0,18044,Bandra Holly Family Hospital Society Blood Centre,Mumbai,6.0,0.020580893788492004,19.435123042505595,9.483704,60.475264,1
18005,Breach Candy Hospital Trust Blood Centre,Mumbai,B-,1.0,18031,"L.T.M.G., Municipal Hospital Blood Centre",Mumbai,10.0,0.025152969917551556,23.6366374118052,10.095028,60.200018,2
18005,Breach Candy Hospital Trust Blood Centre,Mumbai,B-,1.0,280757,Nh Srcc ChildrenS Hospital Blood Centre,Mumbai,5.0,0.021360763170671617,26.500279642058167,1.160534,59.962274,3
18005,Breach Candy Hospital Trust Blood Centre,Mumbai,B-,1.0,18003,"Byl Nair Hospital, Blood Centre",Mumbai,6.0,0.03186495678239311,26.94151486097795,1.89172,59.704148,4
18005,Breach Candy Hospital Trust Blood Centre,Mumbai,B-,1.0,18030,K.J.Somaiya Medical College And Hospital Blood Centre,Mumbai,4.0,0.04361587258361168,26.638702460850112,11.102864,57.86235,5
18005,Breach Candy Hospital Trust Blood Centre,Mumbai,O-,1.0,284016,"Dr. R.N.Cooper Hospital Blood Centre Vile Parle (W) Mumbai, ",Mumbai,14.0,0.006510045406368416,14.675615212527966,14.094539,62.615447,1
18005,Breach Candy Hospital Trust Blood Centre,Mumbai,O-,1.0,18003,"Byl Nair Hospital, Blood Centre",Mumbai,16.0,0.00529856201780734,26.94151486097795,1.89172,62.189967,2
18005,Breach Candy Hospital Trust Blood Centre,Mumbai,O-,1.0,18044,Bandra Holly Family Hospital Society Blood Centre,Mumbai,8.0,0.014017684409707437,19.435123042505595,9.483704,60.979521,3
18005,Breach Candy Hospital Trust Blood Centre,Mumbai,O-,1.0,280757,Nh Srcc ChildrenS Hospital Blood Centre,Mumbai,8.0,0.010432478034274491,26.500279642058167,1.160534,60.765876,4
18005,Breach Candy Hospital Trust Blood Centre,Mumbai,O-,1.0,18030,K.J.Somaiya Medical College And Hospital Blood Centre,Mumbai,6.0,0.04611517517964596,26.638702460850112,11.102864,58.150109,5
18006,St. GeorgeS Hospital And Regional  Blood Centre,Mumbai,A-,0.0,18031,"L.T.M.G., Municipal Hospital Blood Centre",Mumbai,12.0,0.009912306469165452,23.6366374118052,11.771184,60.148922,1
18006,St. GeorgeS Hospital And Regional  Blood Centre,Mumbai,A-,0.0,18044,Bandra Holly Family Hospital Society Blood Centre,Mumbai,4.0,0.026250628631133737,19.435123042505595,12.785318,59.316517,2
18006,St. GeorgeS Hospital And Regional  Blood Centre,Mumbai,A-,0.0,284016,"Dr. R.N.Cooper Hospital Blood Centre Vile Parle (W) Mumbai, ",Mumbai,2.0,0.0388234288422918,14.675615212527966,15.904771,59.255913,3
18006,St. GeorgeS Hospital And Regional  Blood Centre,Mumbai,A-,0.0,27154,"Sir, J.J. Group Hospital Blood Centre, Byculla Mumbai",Mumbai,5.0,0.021360763170671617,35.32997762863535,2.518136,57.769879,4
18006,St. GeorgeS Hospital And Regional  Blood Centre,Mumbai,A-,0.0,18030,K.J.Somaiya Medical College And Hospital Blood Centre,Mumbai,5.0,0.061857594462570324,26.638702460850112,12.468736,57.168967,5
18006,St. GeorgeS Hospital And Regional  Blood Centre,Mumbai,AB-,2.0,18044,Bandra Holly Family Hospital Society Blood Centre,Mumbai,4.0,0.02653202091683525,19.435123042505595,12.785318,59.931406,1
18006,St. GeorgeS Hospital And Regional  Blood Centre,Mumbai,AB-,2.0,18003,"Byl Nair Hospital, Blood Centre",Mumbai,4.0,0.02802975252584817,26.94151486097795,4.092872,59.551678,2
18006,St. GeorgeS Hospital And Regional  Blood Centre,Mumbai,AB-,2.0,18030,K.J.Somaiya Medical College And Hospital Blood Centre,Mumbai,2.0,0.0388234288422918,26.638702460850112,12.468736,57.632396,3
18006,St. GeorgeS Hospital And Regional  Blood Centre,Mumbai,AB-,2.0,284016,"Dr. R.N.Cooper Hospital Blood Centre Vile Parle (W) Mumbai, ",Mumbai,1.0,0.14801153014035942,14.675615212527966,15.904771,56.540563,4
18006,St. GeorgeS Hospital And Regional  Blood Centre,Mumbai,AB-,2.0,18189,Jupiter Hospital Blood Centre,Thane,2.0,0.0388234288422918,21.001118568232663,31.088586,56.277266,5
18006,St. GeorgeS Hospital And Regional  Blood Centre,Mumbai,B-,3.0,18044,Bandra Holly Family Hospital Society Blood Centre,Mumbai,6.0,0.020580893788492004,19.435123042505595,12.785318,60.035048,1
18006,St. GeorgeS Hospital And Regional  Blood Centre,Mumbai,B-,3.0,18031,"L.T.M.G., Municipal Hospital Blood Centre",Mumbai,10.0,0.025152969917551556,23.6366374118052,11.771184,59.976531,2
18006,St. GeorgeS Hospital And Regional  Blood Centre,Mumbai,B-,3.0,280757,Nh Srcc ChildrenS Hospital Blood Centre,Mumbai,5.0,0.021360763170671617,26.500279642058167,5.043755,59.444511,3
18006,St. GeorgeS Hospital And Regional  Blood Centre,Mumbai,B-,3.0,18003,"Byl Nair Hospital, Blood Centre",Mumbai,6.0,0.03186495678239311,26.94151486097795,4.092872,59.410661,4
18006,St. GeorgeS Hospital And Regional  Blood Centre,Mumbai,B-,3.0,18030,K.J.Somaiya Medical College And Hospital Blood Centre,Mumbai,4.0,0.04361587258361168,26.638702460850112,12.468736,57.680234,5
18006,St. GeorgeS Hospital And Regional  Blood Centre,Mumbai,O-,0.0,284016,"Dr. R.N.Cooper Hospital Blood Centre Vile Parle (W) Mumbai, ",Mumbai,14.0,0.006510045406368416,14.675615212527966,15.904771,62.374082,1
18006,St. GeorgeS Hospital And Regional  Blood Centre,Mumbai,O-,0.0,18003,"Byl Nair Hospital, Blood Centre",Mumbai,16.0,0.00529856201780734,26.94151486097795,4.092872,61.89648,2
18006,St. GeorgeS Hospital And Regional  Blood Centre,Mumbai,O-,0.0,18044,Bandra Holly Family Hospital Society Blood Centre,Mumbai,8.0,0.014017684409707437,19.435123042505595,12.785318,60.539306,3
18006,St. GeorgeS Hospital And Regional  Blood Centre,Mumbai,O-,0.0,280757,Nh Srcc ChildrenS Hospital Blood Centre,Mumbai,8.0,0.010432478034274491,26.500279642058167,5.043755,60.248113,4
18006,St. GeorgeS Hospital And Regional  Blood Centre,Mumbai,O-,0.0,18030,K.J.Somaiya Medical College And Hospital Blood Centre,Mumbai,6.0,0.04611517517964596,26.638702460850112,12.468736,57.967993,5
18007,Saifee Hospital Trust Blood Centre,Mumbai,A+,2.0,284016,"Dr. R.N.Cooper Hospital Blood Centre Vile Parle (W) Mumbai, ",Mumbai,63.0,0.0023961129649951517,14.675615212527966,15.368937,60.555456,1
18007,Saifee Hospital Trust Blood Centre,Mumbai,A+,2.0,18044,Bandra Holly Family Hospital Society Blood Centre,Mumbai,44.0,0.003021159281376634,19.435123042505595,11.461432,59.928075,2
18007,Saifee Hospital Trust Blood Centre,Mumbai,A+,2.0,18003,"Byl Nair Hospital, Blood Centre",Mumbai,53.0,0.0027496378990376747,26.94151486097795,2.474142,59.717558,3
18007,Saifee Hospital Trust Blood Centre,Mumbai,A+,2.0,280757,Nh Srcc ChildrenS Hospital Blood Centre,Mumbai,17.0,0.005143229964631118,26.500279642058167,3.041922,59.32759,4
18007,Saifee Hospital Trust Blood Centre,Mumbai,A+,2.0,18031,"L.T.M.G., Municipal Hospital Blood Centre",Mumbai,44.0,0.003021159281376634,23.6366374118052,11.229697,59.11867,5
18007,Saifee Hospital Trust Blood Centre,Mumbai,A-,0.0,18031,"L.T.M.G., Municipal Hospital Blood Centre",Mumbai,12.0,0.009912306469165452,23.6366374118052,11.229697,60.22112,1
18007,Saifee Hospital Trust Blood Centre,Mumbai,A-,0.0,18044,Bandra Holly Family Hospital Society Blood Centre,Mumbai,4.0,0.026250628631133737,19.435123042505595,11.461432,59.493035,2
18007,Saifee Hospital Trust Blood Centre,Mumbai,A-,0.0,284016,"Dr. R.N.Cooper Hospital Blood Centre Vile Parle (W) Mumbai, ",Mumbai,2.0,0.0388234288422918,14.675615212527966,15.368937,59.327358,3
18007,Saifee Hospital Trust Blood Centre,Mumbai,A-,0.0,27154,"Sir, J.J. Group Hospital Blood Centre, Byculla Mumbai",Mumbai,5.0,0.021360763170671617,35.32997762863535,2.010385,57.837579,4
18007,Saifee Hospital Trust Blood Centre,Mumbai,A-,0.0,18030,K.J.Somaiya Medical College And Hospital Blood Centre,Mumbai,5.0,0.061857594462570324,26.638702460850112,12.095166,57.218776,5
18007,Saifee Hospital Trust Blood Centre,Mumbai,AB+,1.0,284016,"Dr. R.N.Cooper Hospital Blood Centre Vile Parle (W) Mumbai, ",Mumbai,19.0,0.006111726694063052,14.675615212527966,15.368937,60.182757,1
18007,Saifee Hospital Trust Blood Centre,Mumbai,AB+,1.0,18003,"Byl Nair Hospital, Blood Centre",Mumbai,29.0,0.0031262062098285958,26.94151486097795,2.474142,59.691872,2
18007,Saifee Hospital Trust Blood Centre,Mumbai,AB+,1.0,18044,Bandra Holly Family Hospital Society Blood Centre,Mumbai,20.0,0.015157421963897381,19.435123042505595,11.461432,59.542549,3
18007,Saifee Hospital Trust Blood Centre,Mumbai,AB+,1.0,280757,Nh Srcc ChildrenS Hospital Blood Centre,Mumbai,11.0,0.011624202632069838,26.500279642058167,3.041922,59.188935,4
18007,Saifee Hospital Trust Blood Centre,Mumbai,AB+,1.0,18031,"L.T.M.G., Municipal Hospital Blood Centre",Mumbai,29.0,0.003075129074872825,23.6366374118052,11.229697,59.186717,5
18007,Saifee Hospital Trust Blood Centre,Mumbai,AB-,0.0,18044,Bandra Holly Family Hospital Society Blood Centre,Mumbai,4.0,0.02653202091683525,19.435123042505595,11.461432,60.107925,1
18007,Saifee Hospital Trust Blood Centre,Mumbai,AB-,0.0,18003,"Byl Nair Hospital, Blood Centre",Mumbai,4.0,0.02802975252584817,26.94151486097795,2.474142,59.767508,2
18007,Saifee Hospital Trust Blood Centre,Mumbai,AB-,0.0,18030,K.J.Somaiya Medical College And Hospital Blood Centre,Mumbai,2.0,0.0388234288422918,26.638702460850112,12.095166,57.682205,3
