origin_code,origin_bank,origin_district,blood_group,origin_stock,alternative_code,alternative_bank,alternative_district,alternative_stock,predicted_stockout_probability,alternative_bbri,distance_km,decision_support_score,rank
18009,Bombay Red Cross Blood Centre,Mumbai,O-,0.0,18072,"Metro Blood Centre,Civil Hospital Aundh Pune",Pune,4.0,0.04120584176942158,18.35209664287552,110.60314,46.235276,54
18009,Bombay Red Cross Blood Centre,Mumbai,O-,0.0,18084,Chakan Blood Centre,Pune,3.0,0.024620942332714908,16.32612036983859,116.608602,46.083634,55
18009,Bombay Red Cross Blood Centre,Mumbai,O-,0.0,18081,Aditya Birla Memorial Hospital Blood Centre,Pune,2.0,0.05904718830825878,19.58339625596555,104.657753,45.994237,56
18009,Bombay Red Cross Blood Centre,Mumbai,O-,0.0,18080,Konkan Mitra Mandal Medical TrustS Sahyadri Speaciality Hospital Blood Centre,Pune,3.0,0.037608229758635744,16.634868566586047,114.886916,45.92676,57
18009,Bombay Red Cross Blood Centre,Mumbai,O-,0.0,284448,"Shwas Foundation Poona Blood Centre, Narayangaon, Tal- Junnar, Dist. Pune",Pune,7.0,0.01701567791327002,21.803767237126824,116.608602,45.861163,58
18009,Bombay Red Cross Blood Centre,Mumbai,O-,0.0,18062,Akshay Blood Centre,Pune,12.0,0.009891726058631242,18.945682478993675,128.992782,45.813313,59
18009,Bombay Red Cross Blood Centre,Mumbai,O-,0.0,18078,Noble Charitable Trust S Noble Blood Centre,Pune,3.0,0.04342447846797919,10.910122014671138,124.404165,45.657337,60
18009,Bombay Red Cross Blood Centre,Mumbai,O-,0.0,280126,Morya Blood Centre ,Pune,4.0,0.031335107170762724,24.721050657288572,107.64332,45.602896,61
18009,Bombay Red Cross Blood Centre,Mumbai,O-,0.0,18193,Chidanand Charitable Trust Blood Centre,Thane,1.0,0.3132022102609146,32.07759941947814,41.893574,45.339347,62
18009,Bombay Red Cross Blood Centre,Mumbai,O-,0.0,280123,M/S Vidyashree Charitable Trusts Om Blood Centre,Pune,5.0,0.033771988406615196,20.173646081308018,117.928787,45.250791,63
18009,Bombay Red Cross Blood Centre,Mumbai,O-,0.0,18069,Jankalyan Raktapedhi Pune,Pune,3.0,0.038265250617880074,19.36924116558564,117.803536,44.974577,64
18009,Bombay Red Cross Blood Centre,Mumbai,O-,0.0,18112,"Smbt Institute Of Medical Science And Research Centre, Blood Centre And  Component",Nashik,5.0,0.020200967498071213,11.816091646948271,135.531154,44.914595,65
18009,Bombay Red Cross Blood Centre,Mumbai,O-,0.0,280124,M/S Pimpri Chinchwad Blood Centre,Pune,7.0,0.01044040411674358,32.74874847825679,109.134203,44.833135,66
18009,Bombay Red Cross Blood Centre,Mumbai,O-,0.0,18079,Pimpari Serological Institute Blood Centre,Pune,2.0,0.04782708558369547,25.02689768014983,108.022969,44.737344,67
18009,Bombay Red Cross Blood Centre,Mumbai,O-,0.0,280125,Red Plus Blood Centre Pune,Pune,10.0,0.07617377854220925,26.242618119952198,111.561288,44.679611,68
18009,Bombay Red Cross Blood Centre,Mumbai,O-,0.0,18064,M/S Bharati Vidyapeeth Medical Foundations Bharati Hospital Blood Centre,Pune,5.0,0.020080640989831755,24.447706532486077,119.701609,44.501887,69
18009,Bombay Red Cross Blood Centre,Mumbai,O-,0.0,280662,Mimer Medical College And Garware Blood Centre,Pune,5.0,0.031483303275328375,42.60930062761253,91.130624,44.393966,70
18009,Bombay Red Cross Blood Centre,Mumbai,O-,0.0,284514,M/S . Ideal Foundations Ideal Blood Centre,Palghar,1.0,0.0881470821964788,35.722733029708465,86.430331,44.298464,71
18009,Bombay Red Cross Blood Centre,Mumbai,O-,0.0,18214,"Kakasaheb Chitle  Memorial Centre Sanchalit,  Jankalyan Blood Centre",Raigarh,2.0,0.04070015725838531,29.3838003247326,112.361035,43.465728,72
18009,Bombay Red Cross Blood Centre,Mumbai,O-,0.0,18082,Rakesh Jain Memorial Blood Centre,Pune,4.0,0.04473349124937207,27.42729763779651,118.216272,43.31696,73
18009,Bombay Red Cross Blood Centre,Mumbai,O-,0.0,283459,"Azad Panchi Groups Sanchalit, Janseva Blood Centre, Hinjewadi Phase-1, Pune",Pune,3.0,0.024620942332714908,40.70512933382407,102.167988,43.133247,74
18009,Bombay Red Cross Blood Centre,Mumbai,O-,0.0,282733,Rotary Blood Centre,Pune,5.0,0.03925940218004601,32.365007771092785,116.608602,42.851358,75
18009,Bombay Red Cross Blood Centre,Mumbai,O-,0.0,284350,Manipal Hospitals Pvt Ltd Blood Centre,Pune,8.0,0.04244600676794317,37.78053555659656,116.608602,42.200783,76
18009,Bombay Red Cross Blood Centre,Mumbai,O-,0.0,283207,Muktai Blood Centre Of Shivpooja Bahuudeshiya Shikhan Prasarak Mandal Solapur,Pune,3.0,0.1030448838687197,26.717587851051235,116.608602,42.044742,77
18009,Bombay Red Cross Blood Centre,Mumbai,O-,0.0,284529,Spandan Blood Centre,Pune,1.0,0.18175205250986617,16.258372030916004,116.157428,41.887599,78
18009,Bombay Red Cross Blood Centre,Mumbai,O-,0.0,27120,Sasoon Blood Centre Pune,Pune,5.0,0.0405356004874301,39.67366043242962,116.873779,41.322366,79
18009,Bombay Red Cross Blood Centre,Mumbai,O-,0.0,18043,Poona Serological Institute Blood Centre,Pune,7.0,0.012759549601566082,46.472189030133244,117.987172,40.850072,80
18009,Bombay Red Cross Blood Centre,Mumbai,O-,0.0,18068,"Sadhu Vaswani Mission Medical Complex, Inlaks And Budharani Hospital Blood  Centre, Pune",Pune,1.0,0.1402778814428053,26.564302908679338,119.210447,40.456198,81
18009,Bombay Red Cross Blood Centre,Mumbai,O-,0.0,18083,Smt Kashibai Navale General Hospital Blood Centre,Pune,4.0,0.07426085483673736,47.78558858372234,116.537377,38.730971,82
18009,Bombay Red Cross Blood Centre,Mumbai,O-,0.0,284358,"Poona Medical Relief And Research Foundation, Kai Madhukar Sakharam Bidkar  Blood Centre, Pune",Pune,2.0,0.2666463150079022,25.11553642328639,116.608602,38.104385,83
18009,Bombay Red Cross Blood Centre,Mumbai,O-,0.0,280142,"Maharashtra Bloodbank, Component And Apheresis Center",Palghar,1.0,0.3132022102609146,56.75348327154418,85.843179,34.544223,84
18011,General Hospital Blood Centre,Chandrapur,A-,3.0,284112,Mahalaxmi Blood Centre,Kolhapur,9.0,0.013911764812310764,26.71966899119671,27.356704,56.735797,1
18011,General Hospital Blood Centre,Chandrapur,A-,3.0,18240,"Ankur Hospital Blood Centre, Chandrapur",Chandrapur,1.0,0.0881470821964788,30.609569393214915,1.878525,56.543393,2
18011,General Hospital Blood Centre,Chandrapur,A-,3.0,284467,"Mahalaxmi Blood Centre, Kagal,Kolhapur",Kolhapur,1.0,0.16192310375544097,29.414342336748092,27.356704,51.540947,3
18011,General Hospital Blood Centre,Chandrapur,A-,3.0,284433,"Ayush Blood Centre, Vaduj, Tal. Khatav, Dist. Satara",Satara,13.0,0.038667989035458095,20.233459617330112,113.784371,46.36826,4
18011,General Hospital Blood Centre,Chandrapur,A-,3.0,283609,Aiims Nagpur Blood Center,Nagpur,5.0,0.018284584820475173,19.156571311836363,123.87076,44.792739,5
18011,General Hospital Blood Centre,Chandrapur,A-,3.0,18089,"Civil Surgeon, General Hospital Blood Centre, Gadchiroli",Gadchiroli,1.0,0.0881470821964788,41.39362331605902,75.928745,44.51322,6
18011,General Hospital Blood Centre,Chandrapur,A-,3.0,280146,Blood Centre Shri Vasantrao Naik  Govt. Medical College And Hospital,Yavatmal,7.0,0.021785647706081664,16.059708505445595,132.303452,44.439134,7
18011,General Hospital Blood Centre,Chandrapur,A-,3.0,280147,"Ocean Bahuuddeshiy Sanstha, M/S Ekneel Blood Centre",Yavatmal,3.0,0.024620942332714908,16.372213081842265,131.901514,43.881527,8
18011,General Hospital Blood Centre,Chandrapur,A-,3.0,284015,Aai Bahuuddeshiya Sevabhavi Sanstha Shourya Blood Centre Yavatmal,Yavatmal,5.0,0.02556023983032847,28.380275994973616,130.176815,41.9253,9
18011,General Hospital Blood Centre,Chandrapur,A-,3.0,18283,Dr. Hegdewar Blood Centre,Nagpur,2.0,0.04491093950709747,22.163446306079575,134.080255,41.806078,10
18011,General Hospital Blood Centre,Chandrapur,A-,3.0,18285,Sainath Blood Centre,Nagpur,3.0,0.024620942332714908,26.792229126223443,133.084855,41.639745,11
18011,General Hospital Blood Centre,Chandrapur,A-,3.0,18293,Jawaharlal Nehru Medical College Blood Centre,Wardha,4.0,0.02154422516167873,42.364750406919605,113.216067,41.370784,12
18011,General Hospital Blood Centre,Chandrapur,A-,3.0,18265,"Nandkishor Education Society Trust, Arpan Voluntary Blood Centre",Nagpur,4.0,0.03613228644561096,29.353021014632535,133.419746,40.914605,13
18011,General Hospital Blood Centre,Chandrapur,A-,3.0,18287,Ayush Blood Centre And Component Lab Ramdaspeth Nagpur,Nagpur,2.0,0.04070015725838531,28.68981178134642,133.358755,40.702274,14
18011,General Hospital Blood Centre,Chandrapur,A-,3.0,18086,Central India Institute Of Haematology And OncologyS Blood And Blood Component  Bank And Apheresis U,Nagpur,5.0,0.062132917429650374,29.86688068685992,133.25929,40.302665,15
18011,General Hospital Blood Centre,Chandrapur,A-,3.0,27122,Indira Gandhi Medical College & Hospital Nagpur,Nagpur,2.0,0.04070015725838531,32.487946521370425,134.15102,39.837012,16
18011,General Hospital Blood Centre,Chandrapur,A-,3.0,18266,"Adarsh Sanskaar Mandal  Sanchalit, Dr. Hedgewar Rakta Pedhi, Blood Centre",Akola,2.0,0.043224539269186464,33.34879088818439,134.175849,39.598423,17
18011,General Hospital Blood Centre,Chandrapur,A-,3.0,18166,Ashirwad Medical Foundations Gsk Blood Centre And Components,Nagpur,2.0,0.05566511706200205,32.617686930284144,133.187577,39.565399,18
18011,General Hospital Blood Centre,Chandrapur,A-,3.0,282564,M/S Aman Blood Centre Gandhibag Nagpur,Nagpur,2.0,0.07804057954027518,29.874262373050357,134.252004,39.412774,19
18011,General Hospital Blood Centre,Chandrapur,A-,3.0,18288,Lifeline Blood Centre Nagpur,Nagpur,4.0,0.07426085483673736,34.498309989304204,133.179443,38.964373,20
18011,General Hospital Blood Centre,Chandrapur,A-,3.0,284509,Sankalp Blood Centre,Satara,1.0,0.0881470821964788,46.259727588014094,113.784371,38.492582,21
18011,General Hospital Blood Centre,Chandrapur,A-,3.0,27117,"Blood Bank Civil Hospital, Bhandara",Bhandara,3.0,0.1030448838687197,29.448175017969064,140.804572,38.118662,22
18011,General Hospital Blood Centre,Chandrapur,A-,3.0,18284,"Nkp Salve Inst.Of Med.Sci. And Res.Center.Lata Mangeshkar Hosp, Blood Centre",Nagpur,2.0,0.2666463150079022,45.72876833813925,131.173379,31.937213,23
18011,General Hospital Blood Centre,Chandrapur,AB-,2.0,284467,"Mahalaxmi Blood Centre, Kagal,Kolhapur",Kolhapur,2.0,0.04070015725838531,29.414342336748092,27.356704,54.970586,1
18011,General Hospital Blood Centre,Chandrapur,AB-,2.0,284112,Mahalaxmi Blood Centre,Kolhapur,1.0,0.0881470821964788,26.71966899119671,27.356704,54.064088,2
18011,General Hospital Blood Centre,Chandrapur,AB-,2.0,284433,"Ayush Blood Centre, Vaduj, Tal. Khatav, Dist. Satara",Satara,2.0,0.05725286814295419,20.233459617330112,113.784371,44.869255,3
18011,General Hospital Blood Centre,Chandrapur,AB-,2.0,283609,Aiims Nagpur Blood Center,Nagpur,3.0,0.024620942332714908,19.156571311836363,123.87076,44.814839,4
18011,General Hospital Blood Centre,Chandrapur,AB-,2.0,280146,Blood Centre Shri Vasantrao Naik  Govt. Medical College And Hospital,Yavatmal,5.0,0.03925940218004601,16.059708505445595,132.303452,44.462409,5
18011,General Hospital Blood Centre,Chandrapur,AB-,2.0,280147,"Ocean Bahuuddeshiy Sanstha, M/S Ekneel Blood Centre",Yavatmal,3.0,0.024620942332714908,16.372213081842265,131.901514,44.300943,6
18011,General Hospital Blood Centre,Chandrapur,AB-,2.0,18283,Dr. Hegdewar Blood Centre,Nagpur,2.0,0.043224539269186464,22.163446306079575,134.080255,42.127848,7
18011,General Hospital Blood Centre,Chandrapur,AB-,2.0,18265,"Nandkishor Education Society Trust, Arpan Voluntary Blood Centre",Nagpur,2.0,0.04782708558369547,29.353021014632535,133.419746,40.662938,8
18011,General Hospital Blood Centre,Chandrapur,AB-,2.0,282564,M/S Aman Blood Centre Gandhibag Nagpur,Nagpur,2.0,0.04070015725838531,29.874262373050357,134.252004,40.625895,9
18011,General Hospital Blood Centre,Chandrapur,AB-,2.0,27122,Indira Gandhi Medical College & Hospital Nagpur,Nagpur,2.0,0.04070015725838531,32.487946521370425,134.15102,40.116623,10
18011,General Hospital Blood Centre,Chandrapur,AB-,2.0,18289,Rainbow Blood Centre,Nagpur,2.0,0.04183096294461593,34.12883376464537,133.182485,39.889313,11
18011,General Hospital Blood Centre,Chandrapur,AB-,2.0,18287,Ayush Blood Centre And Component Lab Ramdaspeth Nagpur,Nagpur,1.0,0.0881470821964788,28.68981178134642,133.358755,39.536453,12
18011,General Hospital Blood Centre,Chandrapur,AB-,2.0,18288,Lifeline Blood Centre Nagpur,Nagpur,2.0,0.07804057954027518,34.498309989304204,133.179443,38.910583,13
18011,General Hospital Blood Centre,Chandrapur,AB-,2.0,18166,Ashirwad Medical Foundations Gsk Blood Centre And Components,Nagpur,1.0,0.0881470821964788,32.617686930284144,133.187577,38.773701,14
18011,General Hospital Blood Centre,Chandrapur,AB-,2.0,18266,"Adarsh Sanskaar Mandal  Sanchalit, Dr. Hedgewar Rakta Pedhi, Blood Centre",Akola,1.0,0.0881470821964788,33.34879088818439,134.175849,38.495711,15
18011,General Hospital Blood Centre,Chandrapur,AB-,2.0,27146,"Govt. Medical College Blood Centre, Nagpur",Nagpur,2.0,0.05566511706200205,46.43190724528991,131.941273,37.248339,16
18011,General Hospital Blood Centre,Chandrapur,AB-,2.0,284509,Sankalp Blood Centre,Satara,1.0,0.3132022102609146,46.259727588014094,113.784371,33.006009,17
18011,General Hospital Blood Centre,Chandrapur,B-,2.0,18240,"Ankur Hospital Blood Centre, Chandrapur",Chandrapur,1.0,0.13627217203224953,30.609569393214915,1.878525,55.480071,1
18011,General Hospital Blood Centre,Chandrapur,B-,2.0,284467,"Mahalaxmi Blood Centre, Kagal,Kolhapur",Kolhapur,3.0,0.0336019935428382,29.414342336748092,27.356704,55.407299,2
18011,General Hospital Blood Centre,Chandrapur,B-,2.0,284112,Mahalaxmi Blood Centre,Kolhapur,1.0,0.0881470821964788,26.71966899119671,27.356704,54.064088,3
18011,General Hospital Blood Centre,Chandrapur,B-,2.0,280146,Blood Centre Shri Vasantrao Naik  Govt. Medical College And Hospital,Yavatmal,7.0,0.021785647706081664,16.059708505445595,132.303452,45.417772,4
18011,General Hospital Blood Centre,Chandrapur,B-,2.0,284433,"Ayush Blood Centre, Vaduj, Tal. Khatav, Dist. Satara",Satara,3.0,0.05596164144956519,20.233459617330112,113.784371,45.160795,5
18011,General Hospital Blood Centre,Chandrapur,B-,2.0,283609,Aiims Nagpur Blood Center,Nagpur,3.0,0.024620942332714908,19.156571311836363,123.87076,44.814839,6
18011,General Hospital Blood Centre,Chandrapur,B-,2.0,18292,"Kasturba Health SocietyS, Blood Centre, Sevagram(Mgims)",Wardha,5.0,0.02053698295122602,33.365281824946784,109.578417,44.49936,7
18011,General Hospital Blood Centre,Chandrapur,B-,2.0,280147,"Ocean Bahuuddeshiy Sanstha, M/S Ekneel Blood Centre",Yavatmal,3.0,0.024620942332714908,16.372213081842265,131.901514,44.300943,8
18011,General Hospital Blood Centre,Chandrapur,B-,2.0,18089,"Civil Surgeon, General Hospital Blood Centre, Gadchiroli",Gadchiroli,1.0,0.1402778814428053,41.39362331605902,75.928745,43.349755,9
18011,General Hospital Blood Centre,Chandrapur,B-,2.0,284015,Aai Bahuuddeshiya Sevabhavi Sanstha Shourya Blood Centre Yavatmal,Yavatmal,7.0,0.021335910103879887,28.380275994973616,130.176815,43.248453,10
18011,General Hospital Blood Centre,Chandrapur,B-,2.0,18086,Central India Institute Of Haematology And OncologyS Blood And Blood Component  Bank And Apheresis U,Nagpur,8.0,0.028043075989422992,29.86688068685992,133.25929,42.631716,11
18011,General Hospital Blood Centre,Chandrapur,B-,2.0,18283,Dr. Hegdewar Blood Centre,Nagpur,2.0,0.043224539269186464,22.163446306079575,134.080255,42.127848,12
18011,General Hospital Blood Centre,Chandrapur,B-,2.0,18285,Sainath Blood Centre,Nagpur,5.0,0.06437700926784032,26.792229126223443,133.084855,41.583778,13
18011,General Hospital Blood Centre,Chandrapur,B-,2.0,18265,"Nandkishor Education Society Trust, Arpan Voluntary Blood Centre",Nagpur,2.0,0.04782708558369547,29.353021014632535,133.419746,40.662938,14
18011,General Hospital Blood Centre,Chandrapur,B-,2.0,18166,Ashirwad Medical Foundations Gsk Blood Centre And Components,Nagpur,4.0,0.04473349124937207,32.617686930284144,133.187577,40.636819,15
18011,General Hospital Blood Centre,Chandrapur,B-,2.0,282564,M/S Aman Blood Centre Gandhibag Nagpur,Nagpur,2.0,0.05027748239932733,29.874262373050357,134.252004,40.386462,16
18011,General Hospital Blood Centre,Chandrapur,B-,2.0,18289,Rainbow Blood Centre,Nagpur,2.0,0.04183096294461593,34.12883376464537,133.182485,39.889313,17
18011,General Hospital Blood Centre,Chandrapur,B-,2.0,284509,Sankalp Blood Centre,Satara,2.0,0.05904718830825878,46.259727588014094,113.784371,39.619144,18
18011,General Hospital Blood Centre,Chandrapur,B-,2.0,18287,Ayush Blood Centre And Component Lab Ramdaspeth Nagpur,Nagpur,1.0,0.0881470821964788,28.68981178134642,133.358755,39.536453,19
18011,General Hospital Blood Centre,Chandrapur,B-,2.0,18288,Lifeline Blood Centre Nagpur,Nagpur,2.0,0.05904718830825878,34.498309989304204,133.179443,39.385418,20
18011,General Hospital Blood Centre,Chandrapur,B-,2.0,27122,Indira Gandhi Medical College & Hospital Nagpur,Nagpur,2.0,0.09146344233575618,32.487946521370425,134.15102,38.84754,21
18011,General Hospital Blood Centre,Chandrapur,B-,2.0,18266,"Adarsh Sanskaar Mandal  Sanchalit, Dr. Hedgewar Rakta Pedhi, Blood Centre",Akola,1.0,0.0881470821964788,33.34879088818439,134.175849,38.495711,22
18011,General Hospital Blood Centre,Chandrapur,B-,2.0,18284,"Nkp Salve Inst.Of Med.Sci. And Res.Center.Lata Mangeshkar Hosp, Blood Centre",Nagpur,2.0,0.05904718830825878,45.72876833813925,131.173379,37.406801,23
18011,General Hospital Blood Centre,Chandrapur,B-,2.0,27146,"Govt. Medical College Blood Centre, Nagpur",Nagpur,2.0,0.05566511706200205,46.43190724528991,131.941273,37.248339,24
18011,General Hospital Blood Centre,Chandrapur,B-,2.0,27117,"Blood Bank Civil Hospital, Bhandara",Bhandara,1.0,0.16192310375544097,29.448175017969064,140.804572,36.547604,25
18011,General Hospital Blood Centre,Chandrapur,B-,2.0,282599,Dean Datta Meghe Medical Collecge M.S.Dattatraya Blood Centre,Nagpur,1.0,0.13809106598415338,46.2463748003485,131.035245,35.086342,26
18011,General Hospital Blood Centre,Chandrapur,B-,2.0,18286,Jeevan Jyoti Blood Centre And Component,Nagpur,1.0,0.24736816771211348,42.33307658371455,132.325789,32.965001,27
18011,General Hospital Blood Centre,Chandrapur,O-,1.0,18240,"Ankur Hospital Blood Centre, Chandrapur",Chandrapur,1.0,0.0881470821964788,30.609569393214915,1.878525,56.594671,1
18011,General Hospital Blood Centre,Chandrapur,O-,1.0,284112,Mahalaxmi Blood Centre,Kolhapur,3.0,0.06115034553397113,26.71966899119671,27.356704,54.991942,2
18011,General Hospital Blood Centre,Chandrapur,O-,1.0,283609,Aiims Nagpur Blood Center,Nagpur,11.0,0.011892503968827866,19.156571311836363,123.87076,46.233321,3
18011,General Hospital Blood Centre,Chandrapur,O-,1.0,284433,"Ayush Blood Centre, Vaduj, Tal. Khatav, Dist. Satara",Satara,5.0,0.02522533858297435,20.233459617330112,113.784371,46.005084,4
18011,General Hospital Blood Centre,Chandrapur,O-,1.0,280147,"Ocean Bahuuddeshiy Sanstha, M/S Ekneel Blood Centre",Yavatmal,8.0,0.021562644019202524,16.372213081842265,131.901514,44.965476,5
18011,General Hospital Blood Centre,Chandrapur,O-,1.0,280146,Blood Centre Shri Vasantrao Naik  Govt. Medical College And Hospital,Yavatmal,4.0,0.05104628126643719,16.059708505445595,132.303452,43.554368,6
18011,General Hospital Blood Centre,Chandrapur,O-,1.0,18283,Dr. Hegdewar Blood Centre,Nagpur,6.0,0.02432761261167588,22.163446306079575,134.080255,43.106143,7
18011,General Hospital Blood Centre,Chandrapur,O-,1.0,18089,"Civil Surgeon, General Hospital Blood Centre, Gadchiroli",Gadchiroli,1.0,0.1622643389050453,41.39362331605902,75.928745,42.711566,8
18011,General Hospital Blood Centre,Chandrapur,O-,1.0,284015,Aai Bahuuddeshiya Sevabhavi Sanstha Shourya Blood Centre Yavatmal,Yavatmal,4.0,0.027262966806556488,28.380275994973616,130.176815,41.968389,9
18011,General Hospital Blood Centre,Chandrapur,O-,1.0,18285,Sainath Blood Centre,Nagpur,5.0,0.031483303275328375,26.792229126223443,133.084855,41.963483,10
18011,General Hospital Blood Centre,Chandrapur,O-,1.0,18293,Jawaharlal Nehru Medical College Blood Centre,Wardha,2.0,0.04070015725838531,42.364750406919605,113.216067,40.755534,11
18011,General Hospital Blood Centre,Chandrapur,O-,1.0,18265,"Nandkishor Education Society Trust, Arpan Voluntary Blood Centre",Nagpur,2.0,0.04070015725838531,29.353021014632535,133.419746,40.664056,12
18011,General Hospital Blood Centre,Chandrapur,O-,1.0,18266,"Adarsh Sanskaar Mandal  Sanchalit, Dr. Hedgewar Rakta Pedhi, Blood Centre",Akola,3.0,0.024620942332714908,33.34879088818439,134.175849,40.3368,13
18011,General Hospital Blood Centre,Chandrapur,O-,1.0,284509,Sankalp Blood Centre,Satara,2.0,0.04070015725838531,46.259727588014094,113.784371,39.900764,14
18011,General Hospital Blood Centre,Chandrapur,O-,1.0,18291,"District - Civil Surgeon,  General Hospital Blood Centre Wardha",Wardha,1.0,0.0881470821964788,40.12464650360344,113.19521,39.849431,15
18011,General Hospital Blood Centre,Chandrapur,O-,1.0,18289,Rainbow Blood Centre,Nagpur,2.0,0.04183096294461593,34.12883376464537,133.182485,39.712258,16
18011,General Hospital Blood Centre,Chandrapur,O-,1.0,18086,Central India Institute Of Haematology And OncologyS Blood And Blood Component  Bank And Apheresis U,Nagpur,1.0,0.0881470821964788,29.86688068685992,133.25929,39.225773,17
18011,General Hospital Blood Centre,Chandrapur,O-,1.0,18288,Lifeline Blood Centre Nagpur,Nagpur,4.0,0.07426085483673736,34.498309989304204,133.179443,39.169484,18
18011,General Hospital Blood Centre,Chandrapur,O-,1.0,282599,Dean Datta Meghe Medical Collecge M.S.Dattatraya Blood Centre,Nagpur,4.0,0.023793966010098883,46.2463748003485,131.035245,38.367437,19
18011,General Hospital Blood Centre,Chandrapur,O-,1.0,18286,Jeevan Jyoti Blood Centre And Component,Nagpur,2.0,0.0560057111604736,42.33307658371455,132.325789,37.831267,20
18011,General Hospital Blood Centre,Chandrapur,O-,1.0,18292,"Kasturba Health SocietyS, Blood Centre, Sevagram(Mgims)",Wardha,1.0,0.3132022102609146,33.365281824946784,109.578417,36.057165,21
18011,General Hospital Blood Centre,Chandrapur,O-,1.0,18287,Ayush Blood Centre And Component Lab Ramdaspeth Nagpur,Nagpur,1.0,0.3132022102609146,28.68981178134642,133.358755,33.821547,22
18011,General Hospital Blood Centre,Chandrapur,O-,1.0,18166,Ashirwad Medical Foundations Gsk Blood Centre And Components,Nagpur,1.0,0.29057148896981655,32.617686930284144,133.187577,33.624564,23
18011,General Hospital Blood Centre,Chandrapur,O-,1.0,27117,"Blood Bank Civil Hospital, Bhandara",Bhandara,2.0,0.36906194557375344,29.448175017969064,140.804572,31.451337,24
18011,General Hospital Blood Centre,Chandrapur,O-,1.0,18284,"Nkp Salve Inst.Of Med.Sci. And Res.Center.Lata Mangeshkar Hosp, Blood Centre",Nagpur,1.0,0.3132022102609146,45.72876833813925,131.173379,30.705139,25
18014,Bombay Hospital Trust Blood Centre,Mumbai,A+,0.0,18044,Bandra Holly Family Hospital Society Blood Centre,Mumbai,39.0,0.0027194767596054686,9.8256994681207,12.64799,61.616433,1
18014,Bombay Hospital Trust Blood Centre,Mumbai,A+,0.0,18003,"Byl Nair Hospital, Blood Centre",Mumbai,45.0,0.004585424276999,17.120658897929186,3.7187,61.353051,2
18014,Bombay Hospital Trust Blood Centre,Mumbai,A+,0.0,27154,"Sir, J.J. Group Hospital Blood Centre, Byculla Mumbai",Mumbai,46.0,0.0023809101981626863,21.479116573751003,2.455894,60.71346,3
18014,Bombay Hospital Trust Blood Centre,Mumbai,A+,0.0,18025,"S. L. Raheja Hospital. Blood Centre, Mahim",Mumbai,29.0,0.0031106736674077315,15.246926098877958,11.719382,60.560079,4
18014,Bombay Hospital Trust Blood Centre,Mumbai,A+,0.0,284016,"Dr. R.N.Cooper Hospital Blood Centre Vile Parle (W) Mumbai, ",Mumbai,47.0,0.004850928445706481,14.419171720814532,16.112256,60.251465,5
18014,Bombay Hospital Trust Blood Centre,Mumbai,A+,0.0,18031,"L.T.M.G., Municipal Hospital Blood Centre",Mumbai,42.0,0.0023050908023547648,17.498391285731433,11.960599,60.20975,6
18014,Bombay Hospital Trust Blood Centre,Mumbai,A+,0.0,18030,K.J.Somaiya Medical College And Hospital Blood Centre,Mumbai,73.0,0.007464482244542575,18.100022455884638,12.727465,60.125234,7
18014,Bombay Hospital Trust Blood Centre,Mumbai,A+,0.0,280757,Nh Srcc ChildrenS Hospital Blood Centre,Mumbai,18.0,0.0062466626399563015,28.03072540756064,4.522999,58.78968,8
18014,Bombay Hospital Trust Blood Centre,Mumbai,A+,0.0,18005,Breach Candy Hospital Trust Blood Centre,Mumbai,12.0,0.011554176483279796,28.47575407478048,4.297276,58.546396,9
18014,Bombay Hospital Trust Blood Centre,Mumbai,A+,0.0,18136,M/S. Global Hospital-Super Speciality Andtransplant Centre,Mumbai,16.0,0.005297817257857913,29.565697140193056,6.554813,58.218269,10
18014,Bombay Hospital Trust Blood Centre,Mumbai,A+,0.0,18049,Rotary D.G Goenka Blood Centre( Municipal Gen. Hospital),Mumbai,14.0,0.009846655957403349,23.70184056639698,19.865916,57.485277,11
18014,Bombay Hospital Trust Blood Centre,Mumbai,A+,0.0,18045,"Dr. L. H. Hiranandani Hospital, Blood Centre",Mumbai,13.0,0.008148141000138477,24.559686776028258,21.970156,57.066991,12
18014,Bombay Hospital Trust Blood Centre,Mumbai,A+,0.0,18189,Jupiter Hospital Blood Centre,Thane,18.0,0.007260410398587178,18.711704842047816,31.468268,57.035438,13
18014,Bombay Hospital Trust Blood Centre,Mumbai,A+,0.0,18039,Lilavati Hospital And Research Centre Blood Centre,Mumbai,27.0,0.0027320367084069596,33.07614422563941,12.173785,56.925886,14
18014,Bombay Hospital Trust Blood Centre,Mumbai,A+,0.0,282577,"Welfare And Educational Trust Of Nmrcw, Chemist Blood Centre",Thane,20.0,0.00828516552139545,21.887112426551397,31.816777,56.345498,15
18014,Bombay Hospital Trust Blood Centre,Mumbai,A+,0.0,18037,Deepak Foundations Anviksha Blood Centre,Mumbai,24.0,0.00737998894461146,32.75115363030619,17.593336,56.126235,16
18014,Bombay Hospital Trust Blood Centre,Mumbai,A+,0.0,18035,"Sushilaben R. Mehta And Sir. Kikabai Cardiac Institute, Blood Centre",Mumbai,25.0,0.0030254321021600497,38.08299003379043,10.627251,56.106158,17
18014,Bombay Hospital Trust Blood Centre,Mumbai,A+,0.0,18040,Sant Nirankari Blood Centre,Mumbai Suburban,28.0,0.006020206228688378,32.811597846729704,18.294603,56.089096,18
