blood_group,donor_code,donor_name,donor_district,recipient_code,recipient_name,recipient_district,distance_km,optimized_units,transport_km_units
O-,18003,"Byl Nair Hospital, Blood Centre",Mumbai,18022,Sir H N Hospital And Research Centre Blood Centre,Mumbai,1.741001,2,3.482002
O-,18094,Vasantdada Patil Blood Centre And Haematology Research Centre,Sangli,18098,"Akshay Blood Centre, Miraj",Sangli,1.897959,1,1.897959
O-,283840,"Radhai Blood Centre, Components Laboratory And Apheresis Centre, Udgir, Dist.  Latur",Latur,18236,"Indian Red Cross Society, Dr. Bhalchandra Blood Centre",Latur,1.913468,4,7.653873
O-,283840,"Radhai Blood Centre, Components Laboratory And Apheresis Centre, Udgir, Dist.  Latur",Latur,282568,Vbss Sanchalit Latur Blood Centre And Components Latur,Latur,1.913468,4,7.653873
O-,18188,M/S Balasaheb Thackerey Blood Centre,Mumbai,18052,Holy Spirit Hospital Blood Centre,Mumbai,1.925111,4,7.700444
O-,27108,Jankalyan Blood Center,Nandurbar,18164,"Civil Surgeon, District General Hospital Blood Centre,  Nandurbar",Nandurbar,1.955589,2,3.911179
O-,18073,"Grant Medical Foundation,  A.H. Wadia Trust Blood Centre",Pune,284529,Spandan Blood Centre,Pune,2.237432,1,2.237432
O-,18097,"Miraj Serological Institute Blood Centre, Miraj",Sangli,18091,Smt. Anila Kantilal Kothari Blood Centre And Dept. Of Hemato Oncology,Sangli,2.423444,1,2.423444
O-,284016,"Dr. R.N.Cooper Hospital Blood Centre Vile Parle (W) Mumbai,",Mumbai,18034,"Seth V.C.Gandhi And M.A.Vora Municipal General Hospital, Rajawadi ,Ghatkopar",Mumbai,2.472443,5,12.362213
O-,18188,M/S Balasaheb Thackerey Blood Centre,Mumbai,18055,"Meenatai Thackeray Blood Centre, Goregaon, Mumbai, Managed By Prabodhan  Goregaon",Mumbai,2.523203,2,5.046406
O-,18073,"Grant Medical Foundation,  A.H. Wadia Trust Blood Centre",Pune,282601,Symbiosis University Hospital And Research Center Blood Centre Of Symbiosis  Trust,Pune,2.759869,3,8.279607
O-,18073,"Grant Medical Foundation,  A.H. Wadia Trust Blood Centre",Pune,282733,Rotary Blood Centre,Pune,2.759869,2,5.519738
O-,18073,"Grant Medical Foundation,  A.H. Wadia Trust Blood Centre",Pune,283795,Autus Blood Centre,Pune,2.759869,5,13.799345
O-,18073,"Grant Medical Foundation,  A.H. Wadia Trust Blood Centre",Pune,284358,"Poona Medical Relief And Research Foundation, Kai Madhukar Sakharam Bidkar  Blood Centre, Pune",Pune,2.759869,1,2.759869
O-,18073,"Grant Medical Foundation,  A.H. Wadia Trust Blood Centre",Pune,284448,"Shwas Foundation Poona Blood Centre, Narayangaon, Tal- Junnar, Dist. Pune",Pune,2.759869,1,2.759869
O-,284016,"Dr. R.N.Cooper Hospital Blood Centre Vile Parle (W) Mumbai,",Mumbai,18037,Deepak Foundations Anviksha Blood Centre,Mumbai,2.804493,5,14.022464
O-,18045,"Dr. L. H. Hiranandani Hospital, Blood Centre",Mumbai,18042,"Matoshri Valbai Mulji Shah, Arpan Blood Centre",Mumbai,3.002217,1,3.002217
O-,18065,"Deenanath Mangeshkar Hospital, Blood Centre",Pune,284350,Manipal Hospitals Pvt Ltd Blood Centre,Pune,3.178901,2,6.357802
O-,284720,"Dr. D.Y. Patil Medical College Hospital And Research Centre Blood Centre,  Pimpri, Pune.",Pune,280768,Sanjeevani Blood Centre Bhosari,Pune,3.217406,2,6.434812
O-,284016,"Dr. R.N.Cooper Hospital Blood Centre Vile Parle (W) Mumbai,",Mumbai,18051,V.N. Desai Municipal General Hospital Blood Centre,Mumbai,3.487558,3,10.462674
O-,18078,Noble Charitable Trust S Noble Blood Centre,Pune,18068,"Sadhu Vaswani Mission Medical Complex, Inlaks And Budharani Hospital Blood  Centre, Pune",Pune,5.427243,2,10.854487
O-,283609,Aiims Nagpur Blood Center,Nagpur,18284,"Nkp Salve Inst.Of Med.Sci. And Res.Center.Lata Mangeshkar Hosp, Blood Centre",Nagpur,7.328716,5,36.64358
O-,18175,Ndmvps Medical College And Hospital Blood Centre,Nashik,18149,Laksh Foundation New Arpan Voluntary Blood Centre Ahmednagar,Ahmadnagar,7.767585,2,15.535171
O-,18070,Jehangir Hospital Blood Centre,Pune,283459,"Azad Panchi Groups Sanchalit, Janseva Blood Centre, Hinjewadi Phase-1, Pune",Pune,8.849974,1,8.849974
O-,18062,Akshay Blood Centre,Pune,18129,Chattrapati Shahu Maharaj Aadhar Blood Centre,Pune,10.769363,2,21.538726
O-,18062,Akshay Blood Centre,Pune,18064,M/S Bharati Vidyapeeth Medical Foundations Bharati Hospital Blood Centre,Pune,10.875681,1,10.875681
O-,280148,"M/S Adhar Blood Centre, Ichalkaranji",Kolhapur,18124,Acharya Shree Tulsi Blood Centre,Kolhapur,17.124878,4,68.499513
O-,280148,"M/S Adhar Blood Centre, Ichalkaranji",Kolhapur,284499,"M/S.Uaims Advanced Blood Centre, Ushahkal Abhinav Institute Of Medical  Sciences(Uaims), Sangli. (A U",Sangli,20.715887,5,103.579437
O-,280148,"M/S Adhar Blood Centre, Ichalkaranji",Kolhapur,18122,Dr. D.Y Patil Hospital Blood Centre,Kolhapur,22.271194,2,44.542389
O-,18112,"Smbt Institute Of Medical Science And Research Centre, Blood Centre And  Component",Nashik,284765,"Shree Sainath Blood Centre, Sinnar, Tal. Sinnar, Dist. Nashik",Nashik,23.140745,1,23.140745
O-,280537,M/S. Sri. Bhagwant Blood Centre,Solapur,18108,"Ima, Sahakar Maharshi Shankarrao Mohite Patil Blood Centre",Solapur,28.324165,2,56.64833
O-,282571,"Shri Manoharpant Sapate Bahuuddeshiya Samajseva Sansthan TrustS, M/S. Medicare  Blood Centre",Solapur,18108,"Ima, Sahakar Maharshi Shankarrao Mohite Patil Blood Centre",Solapur,28.324165,2,56.64833
O-,280674,Pandharpur Blood Centre,Solapur,280516,"Sadguru Gajanan Maharaj Education Society,  Paramedical Inst., Revneel Blood  Centre",Solapur,29.610221,1,29.610221
O-,284433,"Ayush Blood Centre, Vaduj, Tal. Khatav, Dist. Satara",Satara,27117,"Blood Bank Civil Hospital, Bhandara",Bhandara,34.580653,2,69.161307
O-,280674,Pandharpur Blood Centre,Solapur,18108,"Ima, Sahakar Maharshi Shankarrao Mohite Patil Blood Centre",Solapur,39.553651,1,39.553651
O-,18237,"Dean, Maeer,S Smt.Saraswati Karad Blood Centre",Latur,18232,Vaidyanath Blood Centre,Bid,47.351555,5,236.757775
O-,18237,"Dean, Maeer,S Smt.Saraswati Karad Blood Centre",Latur,18238,"Ircs Nagappa Ambarkhane Blood Centre, Udgir",Latur,56.6669,2,113.3338
O-,283840,"Radhai Blood Centre, Components Laboratory And Apheresis Centre, Udgir, Dist.  Latur",Latur,18251,"Blood Center Government Medical College And Hospital, Osmanabad",Osmanabad,60.56726,4,242.26904
O-,283840,"Radhai Blood Centre, Components Laboratory And Apheresis Centre, Udgir, Dist.  Latur",Latur,283310,Renuka Blood Centre Component And Apheresis Centre,Osmanabad,60.804555,3,182.413666
O-,283840,"Radhai Blood Centre, Components Laboratory And Apheresis Centre, Udgir, Dist.  Latur",Latur,18241,Shrikrishna Blood Center,Osmanabad,62.940257,2,125.880514
O-,27108,Jankalyan Blood Center,Nandurbar,18181,"Shree Swami  Samartha Vaidyakiya  Shaikshanik And Sanshodhan Sanstha, Late   Shri Mukeshbai Patel Blo",Dhule,65.388905,1,65.388905
O-,27108,Jankalyan Blood Center,Nandurbar,18152,Jawahar Medical Foundation Blood Centre,Dhule,71.833485,4,287.333941
O-,27108,Jankalyan Blood Center,Nandurbar,18221,Shri Sai Seva Medical Foundation Sanchalit Nirnay Janseva Blood Centre,Dhule,74.297061,4,297.188244
O-,27108,Jankalyan Blood Center,Nandurbar,18153,Jeevan Jyoti Blood Centre,Dhule,74.81407,5,374.070351
O-,27108,Jankalyan Blood Center,Nandurbar,18150,Shri Bhausaheb Hire Govt. Medical College And Hospital Blood Centre Dhule,Dhule,76.514525,5,382.572624
O-,280537,M/S. Sri. Bhagwant Blood Centre,Solapur,18085,"Indian Red Cross Society, (Late Manikbai Chandulal Saraf ) Blood Centre, Pune",Pune,81.444944,3,244.334832
O-,18111,"Indian Red Cross Society Blood Centre, Shriman Rambhai Shah Blood Centre",Solapur,283286,Raigad Hospital Blood Centre Of Saraswati Education Society,Raigarh,82.165394,3,246.496181
O-,27108,Jankalyan Blood Center,Nandurbar,18159,Jeevanshri Raktapedi,Jalgaon,91.023807,5,455.119036
O-,27108,Jankalyan Blood Center,Nandurbar,18167,Seva Blood Centre,Nashik,92.72202,5,463.610101
O-,27108,Jankalyan Blood Center,Nandurbar,18176,"Late. Dr. G.M. Bhavsar Charitable TrustS,Malegaon Blood Centre",Nashik,93.885835,2,187.77167
O-,27108,Jankalyan Blood Center,Nandurbar,281039,General Hospital Malegaon Blood Centre,Nashik,93.900344,5,469.501722
O-,27115,"Blood Bank Civil Hospital, Beed",Bid,18227,Jankalyan Blood Centre,Jalna,94.3133,2,188.6266
O-,18237,"Dean, Maeer,S Smt.Saraswati Karad Blood Centre",Latur,284150,"Shri Dhaneshwari Manav Vikas Mandals, Shantai Blood Centre, Pedgaon, Dist.  Parbhani",Parbhani,96.242353,2,192.484707
O-,18237,"Dean, Maeer,S Smt.Saraswati Karad Blood Centre",Latur,18262,"Civil Surgeon, District General Hospital Blood Centre",Parbhani,97.091143,1,97.091143
O-,18154,Shree Navjeevan Blood Centre Dhule,Dhule,18162,Godavari FoundationS Dr.Ulhas Patil Medical College And Hospital Blood Centre,Jalgaon,98.829245,3,296.487735
O-,283840,"Radhai Blood Centre, Components Laboratory And Apheresis Centre, Udgir, Dist.  Latur",Latur,280138,Irrapanna N Bolli Blood Centre,Solapur,105.544649,4,422.178597
O-,283840,"Radhai Blood Centre, Components Laboratory And Apheresis Centre, Udgir, Dist.  Latur",Latur,280140,"M.M.Patel Public Charitable Trust,  Ashwini Rural Medical College And Hospital  Blood Centre",Solapur,106.148462,5,530.742309
O-,283840,"Radhai Blood Centre, Components Laboratory And Apheresis Centre, Udgir, Dist.  Latur",Latur,18109,"Indian Red Cross Society Blood Centre, Bai Gopabai Damani Blood Centre,  Solapur",Solapur,106.325696,1,106.325696
O-,18237,"Dean, Maeer,S Smt.Saraswati Karad Blood Centre",Latur,18027,M/S Beed Blood Centre,Beed,106.384055,1,106.384055
O-,283840,"Radhai Blood Centre, Components Laboratory And Apheresis Centre, Udgir, Dist.  Latur",Latur,18131,"Azad Panchi Groups, M/S Siddheshwar Blood Centre, Solapur",Solapur,106.477251,3,319.431754
O-,18154,Shree Navjeevan Blood Centre Dhule,Dhule,18155,Dhanwantri Blood Centre,Jalgaon,107.183128,1,107.183128
O-,283840,"Radhai Blood Centre, Components Laboratory And Apheresis Centre, Udgir, Dist.  Latur",Latur,18114,Akshay Blood Centre,Solapur,107.451065,2,214.902129
O-,283840,"Radhai Blood Centre, Components Laboratory And Apheresis Centre, Udgir, Dist.  Latur",Latur,18115,"Athar Blood Centre, Solapur",Solapur,107.488456,2,214.976912
O-,283840,"Radhai Blood Centre, Components Laboratory And Apheresis Centre, Udgir, Dist.  Latur",Latur,27119,"Blood Bank Civil Hospital, Solapur",Solapur,107.488456,3,322.465368
O-,283840,"Radhai Blood Centre, Components Laboratory And Apheresis Centre, Udgir, Dist.  Latur",Latur,280141,Mallikarjun Blood Centre,Solapur,107.509794,3,322.529383
O-,283840,"Radhai Blood Centre, Components Laboratory And Apheresis Centre, Udgir, Dist.  Latur",Latur,18107,Dr. Hegdewar Rakta Pedhi,Solapur,107.546683,5,537.733417
O-,283840,"Radhai Blood Centre, Components Laboratory And Apheresis Centre, Udgir, Dist.  Latur",Latur,18113,M/S Jeevan Jyot Charitable TrustS Solapur Blood Centre,Solapur,107.962054,5,539.810272
O-,18203,"Jai Matadi Bahuuddeshiya Sevabhavi Sasthas Guru Gobindsinghji Blood Centre,  Blood Comp And Aphs Nand",Nanded,27123,Civil Hospital Washim,Washim,108.577706,3,325.733118
O-,18203,"Jai Matadi Bahuuddeshiya Sevabhavi Sasthas Guru Gobindsinghji Blood Centre,  Blood Comp And Aphs Nand",Nanded,284084,"Washim Blood Centre (Trust), Washim Managed By Ocean Bahuuddeshiya Sanstha,  Pusad, Dist. Yavtmal",Washim,108.606152,2,217.212304
O-,18203,"Jai Matadi Bahuuddeshiya Sevabhavi Sasthas Guru Gobindsinghji Blood Centre,  Blood Comp And Aphs Nand",Nanded,18267,Sau. Kantadevi Dale Blood Centre,Washim,110.272675,1,110.272675
O-,18237,"Dean, Maeer,S Smt.Saraswati Karad Blood Centre",Latur,18244,Golwalkari Guruji Blood Centre,Nanded,112.479961,2,224.959922
O-,18237,"Dean, Maeer,S Smt.Saraswati Karad Blood Centre",Latur,18208,M/S. Shri Hazur Saheb Blood Centre,Nanded,112.955375,5,564.776873
O-,18237,"Dean, Maeer,S Smt.Saraswati Karad Blood Centre",Latur,18243,"Indian Red Cross Society Blood Centre, Nanded",Nanded,113.02895,4,452.115802
O-,18237,"Dean, Maeer,S Smt.Saraswati Karad Blood Centre",Latur,27131,Dr.Shankarrao Chavan Government Medical College And Hospital Blood Centre  Nanded,Nanded,113.363424,5,566.817119
O-,284835,"Shaurya Blood Centre, Blood Component And Apheresis Centre, Ahmedpur, Dist.  Latur",Latur,27145,"Civil Surgeon, District General Hospital Blood Centre & Blood Component Unit  Hingoli",Hingoli,114.720333,4,458.881331
O-,18237,"Dean, Maeer,S Smt.Saraswati Karad Blood Centre",Latur,280719,Swami Vivekanand Blood Centre,Nanded,114.775709,5,573.878547
O-,18237,"Dean, Maeer,S Smt.Saraswati Karad Blood Centre",Latur,280770,Jeevan Adhar Blood Centre Nanded,Nanded,116.435933,3,349.307799
O-,18111,"Indian Red Cross Society Blood Centre, Shriman Rambhai Shah Blood Centre",Solapur,18085,"Indian Red Cross Society, (Late Manikbai Chandulal Saraf ) Blood Centre, Pune",Pune,118.118499,1,118.118499
O-,27108,Jankalyan Blood Center,Nandurbar,285061,Pachpande Multispeciality Hospital Blood Storage Center,Jalgaon,132.807686,5,664.038431
O-,27108,Jankalyan Blood Center,Nandurbar,18158,Indian Red Cross Society Sanchalit Askaran Tarachand Jain Blood Centre,Jalgaon,139.850143,5,699.250715
O-,27108,Jankalyan Blood Center,Nandurbar,18160,Jeevan Surabhi Blood Centre,Jalgaon,141.080891,5,705.404456
O-,27108,Jankalyan Blood Center,Nandurbar,282612,Red Plus Blood Center Jalgaon,Jalgaon,141.159473,3,423.47842
O-,27108,Jankalyan Blood Center,Nandurbar,18156,Keshavsmruti Pratishthan Sanchalit Madhavrao Golwalkar Swayamsevi Raktpedhi,Jalgaon,141.400622,4,565.60249
O-,27108,Jankalyan Blood Center,Nandurbar,18161,Indian Red Cross Society Blood Centre Jalgaon,Jalgaon,141.965991,3,425.897973
O-,27108,Jankalyan Blood Center,Nandurbar,18157,Civil Hospital Blood Centre,Jalgaon,142.073757,5,710.368787
O-,18268,Arpan Blood Centre Blood Component And Apheresis Centre,Latur,284014,"Shri Kamala Bhavani Blood Centre, Karmala",Solapur,143.085238,3,429.255714
O-,283840,"Radhai Blood Centre, Components Laboratory And Apheresis Centre, Udgir, Dist.  Latur",Latur,284014,"Shri Kamala Bhavani Blood Centre, Karmala",Solapur,144.252996,2,288.505993
O-,284835,"Shaurya Blood Centre, Blood Component And Apheresis Centre, Ahmedpur, Dist.  Latur",Latur,280694,Medicare Blood Centre,Yavatmal,149.851749,2,299.703497
